ID,日期,收盘价,最高价,最低价,开盘价,成交量,成交金额,星期一,星期二,星期三,星期四,星期五,星期六,星期日,是否缺失数据
2397,1997-07-11,1154.794,1155.056,1114.397,1116.415,3965974,4648944060,0,0,0,0,1,0,0,0
2398,1997-07-12,1154.794,1155.056,1114.397,1116.415,3965974,4648944060,0,0,0,0,0,1,0,1
2399,1997-07-13,1154.794,1155.056,1114.397,1116.415,3965974,4648944060,0,0,0,0,0,0,1,1
2400,1997-07-14,1185.72,1185.779,1158.447,1163.293,5573165,6576680000,1,0,0,0,0,0,0,0
2401,1997-07-15,1200.114,1201.214,1180.191,1189.474,5727596,6552998750,0,1,0,0,0,0,0,0
2402,1997-07-16,1190.826,1204.855,1184.445,1201.595,5273630,6304929380,0,0,1,0,0,0,0,0
2403,1997-07-17,1197.226,1203.504,1180.934,1188.267,4578718,5594431880,0,0,0,1,0,0,0,0
2404,1997-07-18,1209.857,1210.44,1191.289,1199.399,4765964,6012785000,0,0,0,0,1,0,0,0
2405,1997-07-19,1209.857,1210.44,1191.289,1199.399,4765964,6012785000,0,0,0,0,0,1,0,1
2406,1997-07-20,1209.857,1210.44,1191.289,1199.399,4765964,6012785000,0,0,0,0,0,0,1,1
2407,1997-07-21,1193.525,1218.481,1188.875,1215.839,4940280,6033871880,1,0,0,0,0,0,0,0
2408,1997-07-22,1208.248,1208.262,1163.468,1189.118,4552630,5479943130,0,1,0,0,0,0,0,0
2409,1997-07-23,1198.861,1223.823,1194.703,1219.055,4808424,5494346250,0,0,1,0,0,0,0,0
2410,1997-07-24,1174.217,1200.309,1172.367,1194.705,3325957,3854720000,0,0,0,1,0,0,0,0
2411,1997-07-25,1170.862,1177.653,1158.136,1166.566,3112253,3472985940,0,0,0,0,1,0,0,0
2412,1997-07-26,1170.862,1177.653,1158.136,1166.566,3112253,3472985940,0,0,0,0,0,1,0,1
2413,1997-07-27,1170.862,1177.653,1158.136,1166.566,3112253,3472985940,0,0,0,0,0,0,1,1
2414,1997-07-28,1141.777,1167.88,1138.475,1167.813,3059538,3352870940,1,0,0,0,0,0,0,0
2415,1997-07-29,1153.229,1161.195,1133.175,1137.319,3033113,3001127810,0,1,0,0,0,0,0,0
2416,1997-07-30,1179.421,1179.478,1157.004,1157.09,3652351,3536287810,0,0,1,0,0,0,0,0
2417,1997-07-31,1189.76,1192.2,1179.715,1184.937,3763266,3686759690,0,0,0,1,0,0,0,0
2418,1997-08-01,1192.828,1194.031,1182.223,1191.651,3286478,3152403750,0,0,0,0,1,0,0,0
2419,1997-08-02,1192.828,1194.031,1182.223,1191.651,3286478,3152403750,0,0,0,0,0,1,0,1
2420,1997-08-03,1192.828,1194.031,1182.223,1191.651,3286478,3152403750,0,0,0,0,0,0,1,1
2421,1997-08-04,1200.333,1201.92,1188.676,1196.254,4326691,4238153750,1,0,0,0,0,0,0,0
2422,1997-08-05,1196.274,1207.228,1193.696,1203.358,3597457,3508220940,0,1,0,0,0,0,0,0
2423,1997-08-06,1171.941,1197.445,1170.267,1196.035,2972321,2894359060,0,0,1,0,0,0,0,0
2424,1997-08-07,1199.24,1199.24,1161.632,1167.927,3448699,3156099060,0,0,0,1,0,0,0,0
2425,1997-08-08,1206.053,1216.561,1201.358,1205.952,7033741,6010073130,0,0,0,0,1,0,0,0
2426,1997-08-09,1206.053,1216.561,1201.358,1205.952,7033741,6010073130,0,0,0,0,0,1,0,1
2427,1997-08-10,1206.053,1216.561,1201.358,1205.952,7033741,6010073130,0,0,0,0,0,0,1,1
2428,1997-08-11,1184.083,1206.759,1182.447,1206.456,5036508,4966574060,1,0,0,0,0,0,0,0
2429,1997-08-12,1146.809,1183.436,1145.748,1177.261,3936901,3904291880,0,1,0,0,0,0,0,0
2430,1997-08-13,1120.127,1153.495,1118.202,1139.246,3460815,3283391880,0,0,1,0,0,0,0,0
2431,1997-08-14,1168.113,1168.335,1120.245,1120.471,3952971,3702321880,0,0,0,1,0,0,0,0
2432,1997-08-15,1143.064,1174.882,1133.89,1174.183,4767614,4024259060,0,0,0,0,1,0,0,0
2433,1997-08-16,1143.064,1174.882,1133.89,1174.183,4767614,4024259060,0,0,0,0,0,1,0,1
2434,1997-08-17,1143.064,1174.882,1133.89,1174.183,4767614,4024259060,0,0,0,0,0,0,1,1
2435,1997-08-18,1134.634,1139.606,1116.148,1139.606,3357464,3052098130,1,0,0,0,0,0,0,0
2436,1997-08-19,1132.905,1143.201,1128.109,1134.617,2571981,2372943750,0,1,0,0,0,0,0,0
2437,1997-08-20,1144.639,1144.646,1133.742,1135.05,2507383,2319731880,0,0,1,0,0,0,0,0
2438,1997-08-21,1164.545,1165.218,1147.816,1148.387,4007224,3817706880,0,0,0,1,0,0,0,0
2439,1997-08-22,1171.833,1174.486,1156.826,1159.386,4337399,4004645940,0,0,0,0,1,0,0,0
2440,1997-08-23,1171.833,1174.486,1156.826,1159.386,4337399,4004645940,0,0,0,0,0,1,0,1
2441,1997-08-24,1171.833,1174.486,1156.826,1159.386,4337399,4004645940,0,0,0,0,0,0,1,1
2442,1997-08-25,1184.096,1184.334,1175.384,1175.445,4539603,4356611880,1,0,0,0,0,0,0,0
2443,1997-08-26,1194.043,1194.131,1181.243,1186.069,5549792,5413198750,0,1,0,0,0,0,0,0
2444,1997-08-27,1198.513,1199.474,1188.331,1195.428,5433721,4832471880,0,0,1,0,0,0,0,0
2445,1997-08-28,1213.892,1216.076,1194.675,1201.059,6942658,6113156250,0,0,0,1,0,0,0,0
2446,1997-08-29,1221.064,1223.071,1209.479,1214.31,7318643,6340526880,0,0,0,0,1,0,0,0
2447,1997-08-30,1221.064,1223.071,1209.479,1214.31,7318643,6340526880,0,0,0,0,0,1,0,1
2448,1997-08-31,1221.064,1223.071,1209.479,1214.31,7318643,6340526880,0,0,0,0,0,0,1,1
2449,1997-09-01,1229.865,1230.066,1219.101,1224.177,6798216,6136525630,1,0,0,0,0,0,0,0
2450,1997-09-02,1226.303,1232.691,1215.922,1228.475,5896206,5211807190,0,1,0,0,0,0,0,0
2451,1997-09-03,1240.82,1243.326,1223.461,1223.621,5758038,5501217500,0,0,1,0,0,0,0,0
2452,1997-09-04,1251.298,1253.153,1245.64,1245.775,5447049,5457518130,0,0,0,1,0,0,0,0
2453,1997-09-05,1251.55,1253.35,1241.217,1250.604,4722780,4467573750,0,0,0,0,1,0,0,0
2454,1997-09-06,1251.55,1253.35,1241.217,1250.604,4722780,4467573750,0,0,0,0,0,1,0,1
2455,1997-09-07,1251.55,1253.35,1241.217,1250.604,4722780,4467573750,0,0,0,0,0,0,1,1
2456,1997-09-08,1255.229,1257.549,1245.744,1253.145,5484254,4863576880,1,0,0,0,0,0,0,0
2457,1997-09-09,1231.027,1257.927,1230.442,1255.181,4544453,4073006880,0,1,0,0,0,0,0,0
2458,1997-09-10,1256.041,1256.041,1227.643,1230.426,5390723,4469040940,0,0,1,0,0,0,0,0
2459,1997-09-11,1242.713,1264.489,1236.113,1260.519,7133641,5998593750,0,0,0,1,0,0,0,0
2460,1997-09-12,1208.697,1247.908,1207.831,1240.496,4310666,3632746880,0,0,0,0,1,0,0,0
2461,1997-09-13,1208.697,1247.908,1207.831,1240.496,4310666,3632746880,0,0,0,0,0,1,0,1
2462,1997-09-14,1208.697,1247.908,1207.831,1240.496,4310666,3632746880,0,0,0,0,0,0,1,1
2463,1997-09-15,1179.286,1211.684,1175.948,1205.901,3578373,3078022810,1,0,0,0,0,0,0,0
2464,1997-09-16,1187.22,1193.847,1181.169,1182.757,2651954,2149570000,0,1,0,0,0,0,0,0
2465,1997-09-17,1167.557,1191.295,1162.243,1188.885,2425953,1946434840,0,0,1,0,0,0,0,0
2466,1997-09-18,1172.366,1181.748,1164.645,1169.67,2300956,1934701880,0,0,0,1,0,0,0,0
2467,1997-09-19,1184.521,1185.09,1168.869,1174.769,2018437,1763292970,0,0,0,0,1,0,0,0
2468,1997-09-20,1184.521,1185.09,1168.869,1174.769,2018437,1763292970,0,0,0,0,0,1,0,1
2469,1997-09-21,1184.521,1185.09,1168.869,1174.769,2018437,1763292970,0,0,0,0,0,0,1,1
2470,1997-09-22,1103.974,1185.1,1102.617,1184.493,3062643,2514807970,1,0,0,0,0,0,0,0
2471,1997-09-23,1041.965,1105.282,1025.13,1096.187,4299589,3080963130,0,1,0,0,0,0,0,0
2472,1997-09-24,1110.012,1110.107,1064.661,1064.661,4964027,4081335940,0,0,1,0,0,0,0,0
2473,1997-09-25,1117.01,1130.126,1106.246,1118.369,4336333,3583651880,0,0,0,1,0,0,0,0
2474,1997-09-26,1109.634,1118.941,1094.424,1118.69,2741706,2232000000,0,0,0,0,1,0,0,0
2475,1997-09-27,1109.634,1118.941,1094.424,1118.69,2741706,2232000000,0,0,0,0,0,1,0,1
2476,1997-09-28,1109.634,1118.941,1094.424,1118.69,2741706,2232000000,0,0,0,0,0,0,1,1
2477,1997-09-29,1084.072,1106.342,1079.34,1106.342,2436154,2094958910,1,0,0,0,0,0,0,0
2478,1997-09-30,1097.383,1100.386,1083.232,1083.414,2045300,1766505940,0,1,0,0,0,0,0,0
2479,1997-10-01,1097.383,1100.386,1083.232,1083.414,2045300,1766505940,0,0,1,0,0,0,0,1
2480,1997-10-02,1097.383,1100.386,1083.232,1083.414,2045300,1766505940,0,0,0,1,0,0,0,1
2481,1997-10-03,1097.383,1100.386,1083.232,1083.414,2045300,1766505940,0,0,0,0,1,0,0,1
2482,1997-10-04,1097.383,1100.386,1083.232,1083.414,2045300,1766505940,0,0,0,0,0,1,0,1
2483,1997-10-05,1097.383,1100.386,1083.232,1083.414,2045300,1766505940,0,0,0,0,0,0,1,1
2484,1997-10-06,1098.903,1105.411,1091.152,1100.7,1565933,1298081020,1,0,0,0,0,0,0,0
2485,1997-10-07,1102.573,1102.712,1087.018,1098.294,1762384,1319182970,0,1,0,0,0,0,0,0
2486,1997-10-08,1134.868,1140.937,1116.713,1122.968,2933823,2422899840,0,0,1,0,0,0,0,0
2487,1997-10-09,1122.466,1138.657,1120.088,1134.591,2025031,1620045000,0,0,0,1,0,0,0,0
2488,1997-10-10,1130.785,1131.57,1120.513,1121.338,1951931,1575132970,0,0,0,0,1,0,0,0
2489,1997-10-11,1130.785,1131.57,1120.513,1121.338,1951931,1575132970,0,0,0,0,0,1,0,1
2490,1997-10-12,1130.785,1131.57,1120.513,1121.338,1951931,1575132970,0,0,0,0,0,0,1,1
2491,1997-10-13,1119.817,1138.401,1117.389,1136.429,1899293,1528029060,1,0,0,0,0,0,0,0
2492,1997-10-14,1117.928,1118.022,1105.704,1116.299,1538060,1207753980,0,1,0,0,0,0,0,0
2493,1997-10-15,1125.782,1129.654,1116.429,1119.108,2145228,1795401880,0,0,1,0,0,0,0,0
2494,1997-10-16,1150.307,1151.394,1131.394,1131.4,3386234,3352243750,0,0,0,1,0,0,0,0
2495,1997-10-17,1176.489,1180.218,1153.896,1155.422,4599942,4862381880,0,0,0,0,1,0,0,0
2496,1997-10-18,1176.489,1180.218,1153.896,1155.422,4599942,4862381880,0,0,0,0,0,1,0,1
2497,1997-10-19,1176.489,1180.218,1153.896,1155.422,4599942,4862381880,0,0,0,0,0,0,1,1
2498,1997-10-20,1187.368,1191.04,1173.557,1183.744,4608956,4899696880,1,0,0,0,0,0,0,0
2499,1997-10-21,1191.87,1192.34,1179.574,1190.495,4232146,4341368750,0,1,0,0,0,0,0,0
2500,1997-10-22,1177.52,1203.018,1168.451,1193.701,6082871,6767108750,0,0,1,0,0,0,0,0
2501,1997-10-23,1173.364,1186.067,1170.232,1178.983,4154787,4342960940,0,0,0,1,0,0,0,0
2502,1997-10-24,1178.306,1179.805,1164.064,1172.884,3775922,3672967810,0,0,0,0,1,0,0,0
2503,1997-10-25,1178.306,1179.805,1164.064,1172.884,3775922,3672967810,0,0,0,0,0,1,0,1
2504,1997-10-26,1178.306,1179.805,1164.064,1172.884,3775922,3672967810,0,0,0,0,0,0,1,1
2505,1997-10-27,1235.827,1235.945,1183.647,1183.647,6563903,7005508750,1,0,0,0,0,0,0,0
2506,1997-10-28,1177.924,1241.833,1172.892,1239.585,5248239,5613913130,0,1,0,0,0,0,0,0
2507,1997-10-29,1184.086,1188.797,1162.981,1168.225,3591003,3636560940,0,0,1,0,0,0,0,0
2508,1997-10-30,1174.846,1207.97,1173.649,1189.265,4817378,5111090000,0,0,0,1,0,0,0,0
2509,1997-10-31,1180.393,1181.506,1158.736,1164.913,3050338,2978063130,0,0,0,0,1,0,0,0
2510,1997-11-01,1180.393,1181.506,1158.736,1164.913,3050338,2978063130,0,0,0,0,0,1,0,1
2511,1997-11-02,1180.393,1181.506,1158.736,1164.913,3050338,2978063130,0,0,0,0,0,0,1,1
2512,1997-11-03,1180.854,1185.069,1176.547,1181.162,2562182,2536626880,1,0,0,0,0,0,0,0
2513,1997-11-04,1184.7,1190.471,1180.865,1180.865,2362328,2239609060,0,1,0,0,0,0,0,0
2514,1997-11-05,1194.038,1194.673,1179.351,1186.095,4919680,4399058750,0,0,1,0,0,0,0,0
2515,1997-11-06,1181.123,1203.086,1179.582,1198.658,4281561,4408048130,0,0,0,1,0,0,0,0
2516,1997-11-07,1195.141,1195.74,1177.632,1181.776,3627501,3636767810,0,0,0,0,1,0,0,0
2517,1997-11-08,1195.141,1195.74,1177.632,1181.776,3627501,3636767810,0,0,0,0,0,1,0,1
2518,1997-11-09,1195.141,1195.74,1177.632,1181.776,3627501,3636767810,0,0,0,0,0,0,1,1
2519,1997-11-10,1185.784,1202.579,1178.631,1199.368,3996574,4250295000,1,0,0,0,0,0,0,0
2520,1997-11-11,1186.634,1187.744,1168.482,1183.418,2996537,3034650940,0,1,0,0,0,0,0,0
2521,1997-11-12,1174.189,1193.531,1171.563,1190.014,2949103,2934059060,0,0,1,0,0,0,0,0
2522,1997-11-13,1185.024,1185.282,1157.294,1169.704,2981946,2962005000,0,0,0,1,0,0,0,0
2523,1997-11-14,1197.832,1208.842,1181.687,1187.351,3893766,3890679060,0,0,0,0,1,0,0,0
2524,1997-11-15,1197.832,1208.842,1181.687,1187.351,3893766,3890679060,0,0,0,0,0,1,0,1
2525,1997-11-16,1197.832,1208.842,1181.687,1187.351,3893766,3890679060,0,0,0,0,0,0,1,1
2526,1997-11-17,1191.333,1213.228,1190.431,1210.677,2722943,2713800940,1,0,0,0,0,0,0,0
2527,1997-11-18,1183.349,1193.311,1182.607,1190.261,2563705,2543621090,0,1,0,0,0,0,0,0
2528,1997-11-19,1181.627,1191.964,1175.783,1185.103,2656860,2448019840,0,0,1,0,0,0,0,0
2529,1997-11-20,1172.427,1189.495,1169.097,1182.739,3245751,2903676880,0,0,0,1,0,0,0,0
2530,1997-11-21,1158.555,1169.105,1152.008,1168.968,2927301,2777039060,0,0,0,0,1,0,0,0
2531,1997-11-22,1158.555,1169.105,1152.008,1168.968,2927301,2777039060,0,0,0,0,0,1,0,1
2532,1997-11-23,1158.555,1169.105,1152.008,1168.968,2927301,2777039060,0,0,0,0,0,0,1,1
2533,1997-11-24,1124.941,1150.563,1122.935,1150.416,2966754,2662320940,1,0,0,0,0,0,0,0
2534,1997-11-25,1125.528,1131.127,1114.138,1120.864,3584243,3623955940,0,1,0,0,0,0,0,0
2535,1997-11-26,1143.818,1143.818,1124.477,1126.596,2347278,2116781880,0,0,1,0,0,0,0,0
2536,1997-11-27,1122.516,1141.971,1120.519,1141.77,2512619,2317381090,0,0,0,1,0,0,0,0
2537,1997-11-28,1139.628,1139.641,1114.433,1117.569,2657870,2651445940,0,0,0,0,1,0,0,0
2538,1997-11-29,1139.628,1139.641,1114.433,1117.569,2657870,2651445940,0,0,0,0,0,1,0,1
2539,1997-11-30,1139.628,1139.641,1114.433,1117.569,2657870,2651445940,0,0,0,0,0,0,1,1
2540,1997-12-01,1133.087,1139.293,1130.449,1137.588,2312875,2370277810,1,0,0,0,0,0,0,0
2541,1997-12-02,1130.167,1139.604,1128.5,1133.59,1875374,1793812970,0,1,0,0,0,0,0,0
2542,1997-12-03,1122.546,1130.318,1121.593,1129.777,1917993,1806175000,0,0,1,0,0,0,0,0
2543,1997-12-04,1135.873,1137.013,1119.201,1121.803,2290658,2282785000,0,0,0,1,0,0,0,0
2544,1997-12-05,1136.204,1144.222,1134.932,1139.477,2396652,2282746880,0,0,0,0,1,0,0,0
2545,1997-12-06,1136.204,1144.222,1134.932,1139.477,2396652,2282746880,0,0,0,0,0,1,0,1
2546,1997-12-07,1136.204,1144.222,1134.932,1139.477,2396652,2282746880,0,0,0,0,0,0,1,1
2547,1997-12-08,1139.364,1143.08,1136.579,1140.547,2096403,1946907970,1,0,0,0,0,0,0,0
2548,1997-12-09,1148.171,1148.171,1137.317,1139.806,2146267,2096909840,0,1,0,0,0,0,0,0
2549,1997-12-10,1157.842,1158.989,1149.332,1150.476,2368716,2287942810,0,0,1,0,0,0,0,0
2550,1997-12-11,1159.169,1159.753,1145.546,1159.054,2317636,2528562810,0,0,0,1,0,0,0,0
2551,1997-12-12,1153.84,1165.813,1153.432,1160.221,2571101,2878973750,0,0,0,0,1,0,0,0
2552,1997-12-13,1153.84,1165.813,1153.432,1160.221,2571101,2878973750,0,0,0,0,0,1,0,1
2553,1997-12-14,1153.84,1165.813,1153.432,1160.221,2571101,2878973750,0,0,0,0,0,0,1,1
2554,1997-12-15,1168.026,1168.056,1155.604,1155.72,3166176,3360075000,1,0,0,0,0,0,0,0
2555,1997-12-16,1174.802,1174.807,1165.601,1170.462,3339194,3777405940,0,1,0,0,0,0,0,0
2556,1997-12-17,1146.522,1169.737,1145.891,1169.644,3323458,3665233750,0,0,1,0,0,0,0,0
2557,1997-12-18,1154.166,1159.111,1138.398,1142.1,3049009,3201320940,0,0,0,1,0,0,0,0
2558,1997-12-19,1160.768,1161.879,1151.141,1154.703,3244670,3360396880,0,0,0,0,1,0,0,0
2559,1997-12-20,1160.768,1161.879,1151.141,1154.703,3244670,3360396880,0,0,0,0,0,1,0,1
2560,1997-12-21,1160.768,1161.879,1151.141,1154.703,3244670,3360396880,0,0,0,0,0,0,1,1
2561,1997-12-22,1169.007,1169.029,1153.44,1162.682,4233415,4946249060,1,0,0,0,0,0,0,0
2562,1997-12-23,1171.254,1176.922,1165.057,1171.902,3313634,3809050000,0,1,0,0,0,0,0,0
2563,1997-12-24,1169.664,1173.54,1164.858,1171.735,3178988,3367150940,0,0,1,0,0,0,0,0
2564,1997-12-25,1181.278,1181.479,1169.993,1170.561,3598401,4135429060,0,0,0,1,0,0,0,0
2565,1997-12-26,1191.919,1194.237,1186.527,1187.752,4192918,4869250000,0,0,0,0,1,0,0,0
2566,1997-12-27,1191.919,1194.237,1186.527,1187.752,4192918,4869250000,0,0,0,0,0,1,0,1
2567,1997-12-28,1191.919,1194.237,1186.527,1187.752,4192918,4869250000,0,0,0,0,0,0,1,1
2568,1997-12-29,1186.606,1198.974,1185.656,1196.297,3670210,3924036880,1,0,0,0,0,0,0,0
2569,1997-12-30,1181.143,1193.622,1179.556,1186.139,2792940,2967589060,0,1,0,0,0,0,0,0
2570,1997-12-31,1194.102,1195.047,1182.247,1182.253,3093250,3596670000,0,0,1,0,0,0,0,0
2571,1998-01-01,1194.102,1195.047,1182.247,1182.253,3093250,3596670000,0,0,0,1,0,0,0,1
2572,1998-01-02,1194.102,1195.047,1182.247,1182.253,3093250,3596670000,0,0,0,0,1,0,0,1
2573,1998-01-03,1194.102,1195.047,1182.247,1182.253,3093250,3596670000,0,0,0,0,0,1,0,1
2574,1998-01-04,1194.102,1195.047,1182.247,1182.253,3093250,3596670000,0,0,0,0,0,0,1,1
2575,1998-01-05,1220.473,1220.495,1200.222,1200.948,4371532,5378328750,1,0,0,0,0,0,0,0
2576,1998-01-06,1233.62,1233.635,1215.409,1223.73,5148664,6219680630,0,1,0,0,0,0,0,0
2577,1998-01-07,1244.07,1244.098,1231.146,1233.956,5756557,6327451880,0,0,1,0,0,0,0,0
2578,1998-01-08,1237.164,1250.005,1235.885,1243.121,4069472,4556315940,0,0,0,1,0,0,0,0
2579,1998-01-09,1239.901,1244.999,1221.297,1233.701,5357096,6414505000,0,0,0,0,1,0,0,0
2580,1998-01-10,1239.901,1244.999,1221.297,1233.701,5357096,6414505000,0,0,0,0,0,1,0,1
2581,1998-01-11,1239.901,1244.999,1221.297,1233.701,5357096,6414505000,0,0,0,0,0,0,1,1
2582,1998-01-12,1226.966,1246.651,1226.397,1242.21,5739689,6663008130,1,0,0,0,0,0,0,0
2583,1998-01-13,1167.647,1211.883,1110.087,1211.883,7194435,9016448750,0,1,0,0,0,0,0,0
2584,1998-01-14,1202.215,1203.247,1170.322,1170.346,5703801,6269881880,0,0,1,0,0,0,0,0
2585,1998-01-15,1215.431,1217.864,1196.148,1210.421,5539255,5729806880,0,0,0,1,0,0,0,0
2586,1998-01-16,1213.962,1220.974,1207.919,1215.82,4120326,4612944690,0,0,0,0,1,0,0,0
2587,1998-01-17,1213.962,1220.974,1207.919,1215.82,4120326,4612944690,0,0,0,0,0,1,0,1
2588,1998-01-18,1213.962,1220.974,1207.919,1215.82,4120326,4612944690,0,0,0,0,0,0,1,1
2589,1998-01-19,1213.129,1216.987,1205.479,1215.408,3262038,3687851880,1,0,0,0,0,0,0,0
2590,1998-01-20,1203.715,1215.57,1195.382,1211.276,3129378,3497295940,0,1,0,0,0,0,0,0
2591,1998-01-21,1200.203,1209.689,1198.228,1201.988,3032972,2908562810,0,0,1,0,0,0,0,0
2592,1998-01-22,1204.43,1207.451,1194.383,1200.521,4361254,4144231880,0,0,0,1,0,0,0,0
2593,1998-01-23,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,1,0,0,0
2594,1998-01-24,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,0,1,0,1
2595,1998-01-25,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,0,0,1,1
2596,1998-01-26,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,1,0,0,0,0,0,0,1
2597,1998-01-27,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,1,0,0,0,0,0,1
2598,1998-01-28,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,1,0,0,0,0,1
2599,1998-01-29,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,1,0,0,0,1
2600,1998-01-30,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,1,0,0,1
2601,1998-01-31,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,0,1,0,1
2602,1998-02-01,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,0,0,1,1
2603,1998-02-02,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,1,0,0,0,0,0,0,1
2604,1998-02-03,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,1,0,0,0,0,0,1
2605,1998-02-04,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,1,0,0,0,0,1
2606,1998-02-05,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,1,0,0,0,1
2607,1998-02-06,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,1,0,0,1
2608,1998-02-07,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,0,1,0,1
2609,1998-02-08,1222.913,1224.122,1206.454,1206.495,3580684,3478711880,0,0,0,0,0,0,1,1
2610,1998-02-09,1248.04,1262.623,1244.426,1257.995,4358584,4673690940,1,0,0,0,0,0,0,0
2611,1998-02-10,1236.513,1248.596,1233.698,1248.596,5324563,4919898130,0,1,0,0,0,0,0,0
2612,1998-02-11,1250.238,1251.453,1233.53,1234.181,4815520,4385423750,0,0,1,0,0,0,0,0
2613,1998-02-12,1246.295,1254.411,1241.996,1253.385,4749077,4601367810,0,0,0,1,0,0,0,0
2614,1998-02-13,1245.911,1251.912,1241.824,1246.733,4097735,4487954690,0,0,0,0,1,0,0,0
2615,1998-02-14,1245.911,1251.912,1241.824,1246.733,4097735,4487954690,0,0,0,0,0,1,0,1
2616,1998-02-15,1245.911,1251.912,1241.824,1246.733,4097735,4487954690,0,0,0,0,0,0,1,1
2617,1998-02-16,1236.236,1247.965,1230.918,1246.796,4615358,5023168750,1,0,0,0,0,0,0,0
2618,1998-02-17,1238.5,1240.579,1228.111,1234.837,3525859,3759615940,0,1,0,0,0,0,0,0
2619,1998-02-18,1229.831,1240.178,1225.497,1239.633,4614067,4699055000,0,0,1,0,0,0,0,0
2620,1998-02-19,1232.584,1235.493,1223.932,1229.809,3300714,3365535000,0,0,0,1,0,0,0,0
2621,1998-02-20,1226.02,1237.915,1224.584,1234.601,3159234,3230311880,0,0,0,0,1,0,0,0
2622,1998-02-21,1226.02,1237.915,1224.584,1234.601,3159234,3230311880,0,0,0,0,0,1,0,1
2623,1998-02-22,1226.02,1237.915,1224.584,1234.601,3159234,3230311880,0,0,0,0,0,0,1,1
2624,1998-02-23,1208.603,1217.859,1195.888,1217.859,3807533,3959645940,1,0,0,0,0,0,0,0
2625,1998-02-24,1208.218,1216.353,1206.09,1206.925,3526684,3310972810,0,1,0,0,0,0,0,0
2626,1998-02-25,1194.673,1209.491,1191.751,1208.524,3428467,3369407810,0,0,1,0,0,0,0,0
2627,1998-02-26,1206.674,1206.674,1189.519,1193.003,3147775,3269665000,0,0,0,1,0,0,0,0
2628,1998-02-27,1206.53,1213.729,1202.865,1209.442,3582150,3659401880,0,0,0,0,1,0,0,0
2629,1998-02-28,1206.53,1213.729,1202.865,1209.442,3582150,3659401880,0,0,0,0,0,1,0,1
2630,1998-03-01,1206.53,1213.729,1202.865,1209.442,3582150,3659401880,0,0,0,0,0,0,1,1
2631,1998-03-02,1188.306,1205.746,1182.612,1196.742,4843155,4866736880,1,0,0,0,0,0,0,0
2632,1998-03-03,1201.789,1201.8,1185.303,1186.52,3561297,3519230940,0,1,0,0,0,0,0,0
2633,1998-03-04,1213.253,1214.003,1201.254,1204.945,3595148,4080600940,0,0,1,0,0,0,0,0
2634,1998-03-05,1207.541,1219.284,1206.372,1217.851,3223419,3582636880,0,0,0,1,0,0,0,0
2635,1998-03-06,1206.452,1208.978,1202.124,1208.749,3085020,3321306880,0,0,0,0,1,0,0,0
2636,1998-03-07,1206.452,1208.978,1202.124,1208.749,3085020,3321306880,0,0,0,0,0,1,0,1
2637,1998-03-08,1206.452,1208.978,1202.124,1208.749,3085020,3321306880,0,0,0,0,0,0,1,1
2638,1998-03-09,1200.834,1208.616,1197.569,1207.959,3091094,3502669060,1,0,0,0,0,0,0,0
